,Question,Answer
25,易货滴和陆鲸的会员有多少,"陆鲸平台上司机用户111万，货代用户10万，日活司机4.5万，日发货5.1万条。目前已覆盖全国26个省份和直辖市，累计覆盖227座城市。
易货嘀业务已覆盖杭州、济南、成都、天津、重庆、郑州、上海、合肥、北京、青岛、武汉等 20 个国内枢纽级主要城市。服务十余万小微客户（小型物流企业、零担专线等）和300多家大型企业级客户，包括德邦、百世等 3PL企业，美的、壳牌等制造企业，苏宁、京东等电商企业。平台上城配司机用户规模达到5.5万余名，其中金牌司机2.5万余名，日均成交量峰值近万笔。谢谢"
26,公司股票价格死气沉沉，股权激励价格都跌破了，未来徐总有打算增持股票价格吗？,目前公司股价确实处于历史低位，公司股价的高低除了与公司基本面有关外还受多方面因素的影响，公司管理层以诚挚的热情和百倍的努力实现公司价值最大化，并通过充分的信息披露来实现公司价值的体现，大股东若有增持计划将会在第一时间进行公告。谢谢！
27,"国家要求实行经济节约型政策,公司具体是怎么做的?",您好！公司的化工业务将积极采用先进技术改造传统制造方式，降低能耗、污染物排放，大力推行清洁生产，努力实现废弃物的资源化、减量化、无害化。公司的传化网智能物流业务，致力于打造供应链服务平台，通过平台内资源共享，推动行业效率的提升。谢谢！
28,请问独立董事，您的履职情况如何，是否能真正保护了中小股东利益？,您好，作为独立董事我将严格按照相关法律法规规定的要求，积极出席公司相关会议，发表独立意见，认真履行独立董事的职责，充分维护中小股东的合法权益。谢谢。
29,请问公司在财务结构上有什么不足，打算采取哪些举措。,公司业务以重点发展传化网智能物流业务并协同发展化工业务的双主业架构。从目前的财务结构上来说，公司2017年3月31日的资产负债率33.17%，相对偏低，结合未来战略的推进，可以适当增加融资来进一步促进业务的拓展和财务结构的改善。谢谢！
30,传化网的设立是不是取代了传化运宝网,您好，传化网是服务于整个物流生态、贯穿整个供应链长链的基础服务平台，运宝网是服务于中小物流公司的一个平台。谢谢！
31,雄安新区公布以后公司辐射河北的枢纽节点公路港有何影响，在政策的落着点，未来在河北的投资力度会加强吗,详见问题25，谢谢！
32,贵公司在雄安新区有没有打算设立公路港或供应链公司,公司在推进全国化网络建设时，已把京津冀地区的布点放在首位。公司自2014年起，便开始落子布局京津冀地区的物流网络及公路港建设。2014年9月，作为整体规划，传化集团与河北省政府签署了《智能公路港物流发展战略合作框架协议》，提出未来5年，传化将投资约100亿人民币，用于协同河北省人民政府系统布局全省范围内的立体化智能公路港物流网络体系。在天津，传化智联在辛口镇直接投资建设天津传化公路港项目，其占地面积388亩，投资金额约4.5亿元。雄安新区设立后，我们认为雄安需要传化的智慧物流，公司正在与有关方面接洽，传化智联将为雄安新区的建设贡献力量。谢谢！
33,最近公司财务状况如何？,总体财务状况呈现良好态势。2017年一季度营业收入同比实现129.8%的增长，实现利润总额实现同比61.60%的增长，归属上市公司股东的扣非后净利润同比增长121.12%。目前一季度数据已经披露，详细可查阅公司公告！谢谢
34,公司现阶段发展过程中有何不足？面临的最大挑战是什么？如果新客户在磨合期放弃与公司合作，公司有无应对措施？,公司现阶段在传化网智能物流业务方面，主要面临三大挑战：第一，公司作为民营企业，承担并实施传化网建设，推动、改变行业现状，本身就是一项重大挑战。第二，传化网是一种全新的平台和模式，市场没有可对标对象，政府、社会、行业、资本对传化网的认识与理解仍需要时间，公司得到广泛的资源支持才能加速事业的发展。第三，传化网的打造是一项系统性工程，仍需通过不断的探索与创新，迭代、完善、丰富公司的商业模式。对于现有客户，潜在以及未来客户，公司将全方位多角度提升用户体验，响应市场需求，推动传化网平台内各产品的发展。谢谢！
35,自从微博出现后，对于舆情的关注和扩散在一定程度上都有所放大，关于舆情的监控，公司有些什么样的手段？而在应对负面舆情的时候，又有什么样的应急措施？,自微博兴起开启自媒体时代，公司就充分认识到了，自媒体的兴盛将是一把双刃剑。公司设立了自己的双官微，在信批规则范围内，全面主动向外介绍公司真实及时的发展情况。同时，公司有专业的团队与主要媒体保持良好沟通关系；另外公司正在完善新闻发言人制度、舆情危机应对方面的制度等。感谢关注。
36,公司的负债比率有多少？,公司2016年度资产负债率为31.36%，谢谢。
37,公司募集资金投向项目进展如何，是否顺利?预计多久可以收回投资?,截至目前公司募投项目进展顺利，具体详见“董事会关于募集资金2016年度使用情况的专项报告”相关内容，谢谢。
38,虽然说公司的股价由二级市场决定，但股价是公司经营的一个表象，请问管理层对回报投资者持有怎样的态度？,感谢您的关心和支持！公司股价的高低除了和公司基本面有关系外，也受其他多方面因素的影响，公司管理层一直努力经营和管理好公司，保持公司稳健、持续的发展和壮大。公司管理层以企业价值最大化为己任，回报广大投资者。谢谢！
39,"公司的持续良性发展是投资者投资信心的有力保证,愿公司的发展能为投资者带来良好的回报!请问公司领导对今年有信心吗？",公司经营管理层以勤勉尽责为己任，对公司未来充满信心和干劲。谢谢 
40,在给用户提供增值服务方面，公司做了哪些工作以增强对原有客户的锁定、新客户的拓展？,今年我们定义了一系列全新的增值服务，例如推出全新的基于互联网的代收货款服务，收货人可以通过传化支付在线支付货款，并由平台实时结算给上游货主。资金不再交给物流公司线下归集，大大避免了资金风险，也加快了发货人资金归集的时间；再比如我们针对大的企业客户，推出同样基于互联网的物流运营管理服务，提供了诸如招投标管理、合同管理、运输管理、KPI考核等全链路的运输管理，并由传化提供第四方的运营管理服务，帮助企业提升其物流运输效率。这些增值服务都能在很大程度上帮助老客户提升价值，也有助于吸引新的客户。
